age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,track,hhead,year,hhid_2011,hhid_2013,hhid_2015,hhid_2017,returnee
57.0,9.0,,3.0,1,8303877.0,229575.0,0.0,109800.0,,1.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2015014809,1,1,1.0,2017.0,.,.,2015014809,2017002952,1.0
27.0,16.0,,4.0,0,284841.0,39460.0,200100.0,58368.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,1.0,1.0,1.0,2015018735,4,1,,2017.0,.,.,2015018735,2017034686,0.0
21.0,16.0,,3.0,2,139215.0,143204.5,0.0,60810.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,,0.0,1.0,1.0,2015035031,4,1,,2017.0,.,.,2015035031,2017024661,1.0
33.0,9.0,43000.0,2.0,0,336594.0,62857.5,0.0,24806.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2013002557,1,1,1.0,2017.0,.,2013002557,2015002676,2017024021,1.0
25.0,15.0,,2.0,0,12670.0,80053.14,,188200.0,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,2.0,1.0,2017000439,1,0,1.0,2017.0,.,.,.,2017000439,0.0
20.0,16.0,,3.0,1,3730000.0,95885.0,0.0,118200.0,,0.0,0.0,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2015025049,3,1,,2017.0,.,.,2015025049,2017030380,1.0
42.0,12.0,,2.0,1,1427971.0,6000.0,233000.0,77200.0,,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,,0.0,1.0,1.0,2013014755,2,1,1.0,2017.0,.,2013014755,2015020332,2017027306,1.0
48.0,9.0,,3.0,0,7631.0,580514.0,350000.0,58978.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,,,2.0,1.0,2013024072,3,1,,2017.0,.,2013024072,2015032756,2017020092,0.0
36.0,9.0,60000.0,3.0,0,1509022.0,162646.0,65000.0,175000.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015016260,4,1,,2017.0,.,.,2015016260,2017022111,0.0
22.0,15.0,,4.0,0,139334.0,6227.799,30000.0,27022.0,,0.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,2015007641,22,1,,2017.0,.,.,2015007641,2017036214,0.0
53.0,9.0,,4.0,0,233230.0,79832.0,0.0,64620.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,,,2.0,1.0,2013020774,1,1,1.0,2017.0,.,2013020774,2015028573,2017022379,0.0
19.0,16.0,,4.0,0,525192.0,108000.0,100000.0,79800.0,,1.0,0.0,1.0,1.0,0.0,,,,,,1.0,1.0,2017012620,4,0,,2017.0,.,.,.,2017012620,0.0
34.0,9.0,30000.0,3.0,0,313809.0,66456.0,55000.0,45129.6,,1.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2015031017,3,1,,2017.0,.,.,2015031017,2017020931,1.0
34.0,6.0,24000.0,1.0,0,12290.0,25200.5,2500.0,8350.0,,1.0,1.0,1.0,2.0,1.0,3.0,,0.0,0.0,1.0,1.0,1.0,2013013883,3,1,1.0,2017.0,.,2013013883,2015018704,2017020942,1.0
23.0,15.0,12000.0,4.0,0,321693.0,64890.707,0.0,24770.0,,0.0,1.0,1.0,2.0,0.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013012078,4,1,1.0,2017.0,.,2013012078,2015016204,2017025686,1.0
22.0,15.0,44000.0,4.0,0,493277.0,86507.14,0.0,93850.0,,0.0,0.0,1.0,1.0,0.0,,,,0.0,,1.0,1.0,2017024615,1,0,,2017.0,.,.,.,2017024615,1.0
17.0,12.0,,2.0,0,1818.0,9628.75,40000.0,54432.0,,0.0,0.0,,1.0,0.0,,2.0,,,,2.0,2.0,2017027197,1,0,,2017.0,.,.,.,2017027197,1.0
33.0,12.0,,2.0,0,591785.0,11000.0,370000.0,38600.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,,2.0,1.0,2017008085,1,0,,2017.0,.,.,.,2017008085,1.0
54.0,12.0,,2.0,1,2562000.0,110000.0,412500.0,208876.0,7500.0,1.0,1.0,2.0,2.0,1.0,3.0,,0.0,,,1.0,1.0,2017020145,1,0,1.0,2017.0,.,.,.,2017020145,0.0
23.0,9.0,,4.0,0,210600.0,2580.0,10000.0,22652.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013026610,3,1,,2017.0,.,2013026610,2015035806,2017024596,1.0
31.0,9.0,42000.0,4.0,0,121728.0,97375.5,0.0,34330.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2013026153,6,1,,2017.0,.,2013026153,2015035350,2017011630,0.0
24.0,16.0,,3.0,0,2160495.0,12986.0,3351000.0,134600.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,2.0,2017012034,3,0,,2017.0,.,.,.,2017012034,1.0
23.0,6.0,,4.0,0,289472.0,28414.0,,7286.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,0.0,,1.0,2.0,2015032589,2,1,,2017.0,.,.,2015032589,2017023501,1.0
35.0,16.0,,2.0,2,3092709.0,378086.0,900000.0,361450.0,8000.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,,0.0,,2.0,1.0,2015025417,1,1,,2017.0,.,.,2015025417,2017005557,0.0
25.0,6.0,,2.0,0,100108.0,1836.0,,6795.0,,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,1.0,1.0,2.0,2013024624,24,1,,2017.0,.,2013024624,2015033310,2017018800,0.0
49.0,6.0,20000.0,2.0,0,33100.0,23320.0,0.0,16796.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013024344,1,1,1.0,2017.0,.,2013024344,2015033031,2017002606,1.0
50.0,9.0,,3.0,0,1665318.0,89068.0,0.0,43700.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,,0.0,1.0,1.0,2013010016,2,1,1.0,2017.0,.,2013010016,2015013116,2017035513,1.0
21.0,16.0,,4.0,0,525192.0,108000.0,100000.0,79800.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2017012620,1,0,,2017.0,.,.,.,2017012620,0.0
52.0,6.0,,2.0,0,600770.0,52620.0,150000.0,39680.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2015025192,2,1,,2017.0,.,.,2015025192,2017021702,0.0
51.0,9.0,45000.0,2.0,0,303570.0,60346.0,0.0,36794.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2015013310,1,1,1.0,2017.0,.,.,2015013310,2017005210,1.0
41.0,9.0,2500.0,3.0,0,126931.0,15155.0,0.0,35200.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,1.0,0.0,1.0,2.0,2013020667,22,1,,2017.0,.,2013020667,2015028462,2017000813,1.0
19.0,9.0,,3.0,0,87445.0,33554.0,20000.0,36167.0,,1.0,1.0,1.0,1.0,0.0,3.0,3.0,,,1.0,1.0,1.0,2013024576,21,1,,2017.0,.,2013024576,2015033262,2017030639,0.0
41.0,9.0,,2.0,2,521000.0,60105.0,0.0,85200.0,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2015007971,2,1,,2017.0,.,.,2015007971,2017016665,0.0
34.0,15.0,60000.0,3.0,1,225922.0,96008.94,100000.0,208700.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,2.0,2.0,2017003080,3,0,1.0,2017.0,.,.,.,2017003080,0.0
52.0,9.0,22000.0,4.0,1,990982.0,197910.0,485000.0,76840.0,,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,201103135,4,1,,2017.0,201103135,2013010324,2015013421,2017036007,1.0
45.0,15.0,42000.0,3.0,1,1030310.0,91610.5,200000.0,85316.0,,0.0,0.0,2.0,3.0,0.0,2.0,1.0,,1.0,,1.0,1.0,2013018120,1,1,,2017.0,.,2013018120,2015024001,2017039107,1.0
36.0,12.0,,2.0,1,1224500.0,10035.0,220000.0,282000.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,,,1.0,1.0,2017015697,2,0,1.0,2017.0,.,.,.,2017015697,0.0
35.0,16.0,65000.0,2.0,0,2201000.0,295175.0,270000.0,173040.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2013024710,1,1,,2017.0,.,2013024710,2015033384,2017016377,0.0
30.0,12.0,35000.0,1.0,0,250150.0,40338.406,,23240.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2017022757,1,0,1.0,2017.0,.,.,.,2017022757,0.0
25.0,16.0,50000.0,1.0,1,263916.0,103518.54,0.0,212500.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017015999,1,0,1.0,2017.0,.,.,.,2017015999,0.0
29.0,9.0,30000.0,4.0,1,2826000.0,258720.0,100000.0,223292.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,,1.0,1.0,2013020767,4,1,,2017.0,.,2013020767,2015028562,2017015362,1.0
24.0,9.0,36000.0,4.0,0,6313.0,122000.0,0.0,19334.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017007520,3,0,,2017.0,.,.,.,2017007520,0.0
48.0,12.0,,3.0,1,890750.0,80127.0,201066.0,110950.0,,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,,,2.0,1.0,2013011240,3,1,1.0,2017.0,.,2013011240,2015015071,2017012278,0.0
47.0,9.0,,2.0,0,308400.0,35008.75,0.0,38466.0,7000.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,,,,1.0,1.0,2015023846,2,1,,2017.0,.,.,2015023846,2017033624,0.0
34.0,16.0,78000.0,2.0,0,159598.0,125006.0,0.0,67162.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2013020742,2,1,1.0,2017.0,.,2013020742,2015028541,2017021765,1.0
52.0,6.0,,4.0,0,166010.0,38538.0,0.0,21800.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2013020930,2,1,,2017.0,.,2013020930,2015028722,2017001923,1.0
32.0,9.0,,6.0,3,1235785.0,116104.5,138956.0,89876.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,,0.0,1.0,2.0,2013013118,5,1,,2017.0,.,2013013118,2015017675,2017023382,0.0
25.0,16.0,,4.0,1,1535220.8,166214.0,320000.0,70396.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2015003292,21,1,,2017.0,.,.,2015003292,2017003296,1.0
30.0,16.0,38400.0,4.0,1,2340877.0,211423.0,0.0,88881.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.0,1.0,2013010923,3,1,,2017.0,.,2013010923,2015014765,2017009677,1.0
41.0,9.0,,3.0,3,46864172.0,5057343.5,20237628.0,930370.0,,1.0,,2.0,2.0,1.0,4.0,2.0,0.0,,0.0,1.0,1.0,2017005140,3,0,,2017.0,.,.,.,2017005140,1.0
39.0,9.0,10000.0,2.0,0,9000.0,22510.5,,23170.0,,1.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,,2.0,1.0,2017031343,1,0,1.0,2017.0,.,.,.,2017031343,0.0
51.0,6.0,,2.0,0,31851.0,21207.0,,19136.0,,0.0,1.0,2.0,2.0,0.0,,3.0,,,0.0,1.0,1.0,2013021684,1,1,,2017.0,.,2013021684,2015029804,2017016417,1.0
32.0,6.0,,3.0,0,176750.0,18319.0,0.0,32840.0,,1.0,1.0,2.0,1.0,0.0,3.0,3.0,,,,1.0,1.0,2015003500,4,1,,2017.0,.,.,2015003500,2017027154,0.0
40.0,9.0,24000.0,3.0,1,4367034.0,181304.0,291278.0,108716.0,,0.0,0.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,2013002121,4,1,,2017.0,.,2013002121,2015002115,2017011038,1.0
16.0,12.0,,3.0,1,123213.0,110737.5,0.0,86340.0,,0.0,1.0,,1.0,0.0,,3.0,,,,2.0,1.0,2017018818,3,0,,2017.0,.,.,.,2017018818,1.0
30.0,15.0,42000.0,4.0,0,744900.0,157235.0,,86240.0,,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.0,1.0,2015005878,1,1,1.0,2017.0,.,.,2015005878,2017031258,1.0
50.0,9.0,,4.0,0,279800.0,3774.5,550.0,64550.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2015003256,1,1,1.0,2017.0,.,.,2015003256,2017025620,1.0
23.0,19.0,,5.0,1,246959.0,67435.0,0.0,67708.0,,1.0,1.0,1.0,2.0,0.0,3.0,3.0,,,0.0,1.0,1.0,2013026638,5,1,,2017.0,.,2013026638,2015035834,2017013369,1.0
53.0,6.0,10000.0,2.0,0,38141.0,13365.75,200.0,25060.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2017025811,3,0,1.0,2017.0,.,.,.,2017025811,0.0
24.0,12.0,,4.0,0,264503.0,38978.0,50000.0,83165.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,,1.0,1.0,2017029877,5,0,,2017.0,.,.,.,2017029877,1.0
28.0,15.0,40000.0,3.0,2,4192214.0,239086.0,315000.0,374080.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2013010831,3,1,,2017.0,.,2013010831,2015014377,2017000217,1.0
35.0,9.0,,2.0,0,97050.0,75017.5,0.0,96500.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,1.0,2.0,1.0,2017014020,2,0,,2017.0,.,.,.,2017014020,0.0
32.0,15.0,22500.0,2.0,1,1358666.0,174140.0,0.0,59730.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2013005874,1,1,,2017.0,.,2013005874,2015007761,2017002236,1.0
27.0,9.0,,4.0,0,2317100.0,59836.715,0.0,61830.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,,,1.0,1.0,201106780,4,1,,2017.0,201106780,2013019353,2015026864,2017003681,1.0
36.0,6.0,60000.0,2.0,0,1323229.0,121514.0,250000.0,79448.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017023143,1,0,1.0,2017.0,.,.,.,2017023143,1.0
33.0,12.0,10000.0,3.0,0,94000.0,38140.0,150000.0,48960.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2017017953,1,0,1.0,2017.0,.,.,.,2017017953,1.0
35.0,12.0,50000.0,2.0,0,3225900.0,131572.5,600000.0,126250.0,,1.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,,1.0,1.0,2015025544,2,1,,2017.0,.,.,2015025544,2017036155,0.0
44.0,16.0,100000.0,3.0,1,2533634.0,245587.5,600000.0,64800.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017015799,1,0,,2017.0,.,.,.,2017015799,1.0
45.0,15.0,,3.0,0,781752.0,63909.633,100000.0,69868.0,,1.0,0.0,2.0,2.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,2013016195,1,1,,2017.0,.,2013016195,2015021946,2017010199,1.0
21.0,9.0,,3.0,0,6400.0,789.5,122000.0,38415.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,201103889,4,1,,2017.0,201103889,2013011975,2015016100,2017026214,0.0
54.0,9.0,,3.0,0,914884.0,322025.72,0.0,63700.0,,0.0,,2.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,2017013060,2,0,,2017.0,.,.,.,2017013060,1.0
22.0,16.0,24000.0,6.0,0,314091.0,73783.25,18934.0,61467.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,1.0,1.0,1.0,201107264,5,1,,2017.0,201107264,2013021100,2015028905,2017031727,0.0
30.0,12.0,,2.0,1,787697.0,110605.38,0.0,70256.0,3800.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2013026744,2,1,,2017.0,.,2013026744,2015035939,2017007435,1.0
28.0,16.0,84000.0,2.0,0,9135847.0,237050.0,60000.0,128400.0,5000.0,0.0,,2.0,1.0,0.0,2.0,1.0,1.0,1.0,,1.0,1.0,2013000161,4,1,,2017.0,.,2013000161,2015000161,2017003862,1.0
42.0,6.0,,2.0,1,267378.0,103378.0,211645.0,65680.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2013021383,3,1,,2017.0,.,2013021383,2015029419,2017008725,1.0
24.0,12.0,21600.0,4.0,0,65535.0,32179.0,2500.0,8530.0,,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,0.0,0.0,1.0,2.0,2015029609,4,1,,2017.0,.,.,2015029609,2017003682,1.0
26.0,12.0,54000.0,2.0,1,693351.0,99117.5,25000.0,209000.0,30000.0,1.0,0.0,1.0,1.0,1.0,,4.0,0.0,0.0,,1.0,1.0,2015007530,1,1,1.0,2017.0,.,.,2015007530,2017039534,0.0
23.0,9.0,,2.0,0,7029.0,18200.176,0.0,4944.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2017015224,3,0,,2017.0,.,.,.,2017015224,0.0
35.0,16.0,,3.0,1,1035497.0,18055.08,75000.0,50909.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2017024325,3,0,1.0,2017.0,.,.,.,2017024325,1.0
51.0,9.0,8000.0,3.0,0,270017.0,28350.0,2000.0,29170.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015004870,1,1,1.0,2017.0,.,.,2015004870,2017009442,1.0
44.0,9.0,27140.0,2.0,0,413888.0,68511.0,,25872.0,,1.0,1.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,2017027330,6,0,,2017.0,.,.,.,2017027330,0.0
51.0,6.0,,3.0,0,290854.0,37600.0,50000.0,27222.0,,0.0,1.0,2.0,2.0,0.0,,3.0,,0.0,,2.0,1.0,2015015177,2,1,,2017.0,.,.,2015015177,2017020686,1.0
53.0,6.0,,4.0,1,405597.0,52149.78,61000.0,142879.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2017011613,2,0,1.0,2017.0,.,.,.,2017011613,1.0
45.0,9.0,45000.0,3.0,1,878387.0,127361.0,0.0,172701.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2013020708,2,1,,2017.0,.,2013020708,2015028504,2017034449,1.0
48.0,16.0,120000.0,3.0,1,5251051.0,230140.0,5000.0,127800.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2015011539,1,1,1.0,2017.0,.,.,2015011539,2017004561,1.0
35.0,16.0,48000.0,2.0,1,908478.0,157474.0,0.0,39712.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,201103531,3,1,,2017.0,201103531,2013011216,2015015050,2017019463,0.0
33.0,9.0,25000.0,2.0,0,555087.0,29566.926,0.0,25510.0,,1.0,1.0,3.0,1.0,1.0,,3.0,0.0,,0.0,1.0,2.0,2013014221,4,1,1.0,2017.0,.,2013014221,2015019047,2017020233,1.0
53.0,6.0,,4.0,0,162312.0,39852.0,0.0,59450.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2015030558,1,1,,2017.0,.,.,2015030558,2017015596,1.0
38.0,9.0,,3.0,1,624717.0,142142.75,0.0,51600.0,,0.0,1.0,2.0,3.0,1.0,,3.0,0.0,,0.0,1.0,1.0,2017004748,2,0,,2017.0,.,.,.,2017004748,1.0
50.0,6.0,,3.0,0,150100.0,134200.0,0.0,137920.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,,,2.0,1.0,2017036259,1,0,,2017.0,.,.,.,2017036259,0.0
30.0,15.0,1500.0,2.0,0,45000.0,54737.5,0.0,35900.0,,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,201101510,4,1,,2017.0,201101510,2013005538,2015007425,2017017576,1.0
26.0,12.0,32400.0,4.0,0,324433.0,101080.0,30000.0,53280.0,,0.0,0.0,2.0,3.0,1.0,,4.0,0.0,0.0,0.0,1.0,1.0,201107011,4,1,,2017.0,201107011,2013019679,2015027283,2017002276,0.0
39.0,9.0,20000.0,2.0,0,333850.0,33347.5,33000.0,58700.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015004948,2,1,,2017.0,.,.,2015004948,2017033135,1.0
49.0,12.0,,1.0,0,923841.0,17.9935,0.0,15656.0,,1.0,0.0,3.0,1.0,1.0,,,0.0,,,1.0,1.0,2017025696,1,0,1.0,2017.0,.,.,.,2017025696,1.0
54.0,9.0,,4.0,0,102001.0,60000.0,45000.0,112540.0,,1.0,,1.0,3.0,0.0,,,,,,2.0,1.0,2017024558,4,0,,2017.0,.,.,.,2017024558,0.0
42.0,6.0,2000.0,2.0,0,128381.0,39480.0,0.0,79008.0,,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2013023696,21,1,1.0,2017.0,.,2013023696,2015032237,2017003375,1.0
30.0,16.0,24600.0,4.0,0,351833.0,92600.0,0.0,62400.0,,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,201103765,4,1,,2017.0,201103765,2013011854,2015015894,2017013705,1.0
29.0,9.0,25000.0,4.0,0,259500.0,27645.0,460000.0,25804.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2015004646,4,1,,2017.0,.,.,2015004646,2017008294,1.0
48.0,6.0,,3.0,1,1388361.0,19781.0,0.0,40376.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,201106115,2,1,,2017.0,201106115,2013018224,2015024097,2017011576,1.0
33.0,15.0,78000.0,2.0,1,1807114.0,182356.61,874773.0,132400.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,,2.0,1.0,2015016963,2,1,1.0,2017.0,.,.,2015016963,2017013013,0.0
22.0,9.0,,3.0,0,344540.0,44080.21,67000.0,24392.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2015035349,5,1,,2017.0,.,.,2015035349,2017022569,0.0
43.0,9.0,,4.0,0,496440.0,57392.094,0.0,88483.0,,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,,,2.0,1.0,2017002615,2,0,1.0,2017.0,.,.,.,2017002615,0.0
21.0,16.0,,3.0,0,16935.0,48800.0,68000.0,74640.0,,0.0,1.0,1.0,2.0,0.0,,3.0,,,,2.0,2.0,2013021970,4,1,,2017.0,.,2013021970,2015030090,2017037536,0.0
53.0,12.0,,2.0,0,277208.0,64458.0,0.0,43624.0,,1.0,0.0,2.0,1.0,0.0,2.0,1.0,,1.0,,1.0,1.0,2015008941,2,1,,2017.0,.,.,2015008941,2017013242,1.0
24.0,15.0,30000.0,3.0,0,631254.0,63750.0,5600.0,24600.0,,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2013004644,3,1,,2017.0,.,2013004644,2015005677,2017016467,0.0
45.0,0.0,,2.0,0,509246.0,64150.0,0.0,38424.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,3.0,2013026979,3,1,,2017.0,.,2013026979,2015036176,2017002370,0.0
46.0,9.0,20000.0,2.0,1,458000.0,38100.0,0.0,67916.0,,1.0,0.0,2.0,3.0,1.0,,3.0,0.0,,0.0,1.0,1.0,2013007539,1,1,1.0,2017.0,.,2013007539,2015010110,2017025661,1.0
50.0,12.0,49800.0,3.0,0,976743.0,113585.0,20000.0,68679.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017029241,1,0,1.0,2017.0,.,.,.,2017029241,1.0
28.0,23.0,50000.0,2.0,0,1698761.0,454000.0,0.0,103600.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2017036776,1,0,1.0,2017.0,.,.,.,2017036776,1.0
25.0,15.0,60000.0,1.0,1,869115.0,67517.5,0.0,83524.0,,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,2017035817,1,0,1.0,2017.0,.,.,.,2017035817,0.0
22.0,12.0,100000.0,3.0,1,358732.0,144175.0,0.0,49584.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2017025702,3,0,,2017.0,.,.,.,2017025702,0.0
18.0,15.0,,4.0,0,558502.0,45930.0,281000.0,190776.0,,1.0,1.0,1.0,1.0,0.0,3.0,3.0,,,0.0,1.0,1.0,2013025013,5,1,,2017.0,.,2013025013,2015033806,2017011698,1.0
44.0,12.0,,2.0,0,3351664.0,62130.98,60000.0,51700.0,,0.0,0.0,2.0,1.0,0.0,2.0,1.0,,0.0,,1.0,1.0,2017007118,1,0,,2017.0,.,.,.,2017007118,1.0
27.0,15.0,13000.0,1.0,0,2348407.0,43616.0,78500.0,36072.0,,1.0,1.0,1.0,2.0,1.0,,,0.0,0.0,,1.0,1.0,2017034792,3,0,,2017.0,.,.,.,2017034792,0.0
41.0,0.0,35000.0,3.0,0,275340.0,96049.0,,20767.0,,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,3.0,2013024403,7,1,,2017.0,.,2013024403,2015033089,2017026346,0.0
46.0,9.0,120000.0,3.0,0,40814.0,123651.0,0.0,89550.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2017037382,2,0,1.0,2017.0,.,.,.,2017037382,1.0
46.0,9.0,95000.0,3.0,0,4047.0,128097.0,,12292.0,,1.0,0.0,2.0,2.0,1.0,,,0.0,,0.0,3.0,1.0,2015012852,2,1,,2017.0,.,.,2015012852,2017024190,1.0
21.0,12.0,32000.0,4.0,0,109558.0,48711.0,,29055.0,,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2015024973,7,1,,2017.0,.,.,2015024973,2017020324,0.0
54.0,9.0,,2.0,0,417500.0,20000.0,10000.0,31930.0,,1.0,1.0,2.0,2.0,0.0,3.0,3.0,,,,1.0,1.0,2015024654,21,1,1.0,2017.0,.,.,2015024654,2017033842,1.0
52.0,6.0,,4.0,1,813900.0,2702.1,70000.0,52600.0,900.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,,,0.0,1.0,1.0,2015024514,1,1,1.0,2017.0,.,.,2015024514,2017025319,1.0
